,ts_code,ann_date,nav_date,unit_nav,accum_nav,accum_div,net_asset,total_netasset,adj_nav,update_flag
1495,161130.SZ,20171213,20171211,1.0623,1.0623,,,,1.0623,0
1496,161130.SZ,20171212,20171208,1.0556,1.0556,,,,1.0556,0
1497,161130.SZ,20171209,20171207,1.0508,1.0508,,,,1.0508,0
1498,161130.SZ,20171208,20171206,1.0466,1.0466,,,,1.0466,0
1499,161130.SZ,20171207,20171205,1.0416,1.0416,,,,1.0416,0
1500,161130.SZ,20171206,20171204,1.0413,1.0413,,,,1.0413,0
1501,161130.SZ,20171205,20171201,1.0525,1.0525,,,,1.0525,0
1502,161130.SZ,20171202,20171130,1.0563,1.0563,,,,1.0563,0
1503,161130.SZ,20171201,20171129,1.0474,1.0474,,,,1.0474,0
1504,161130.SZ,20171130,20171128,1.0637,1.0637,,,,1.0637,0
1505,161130.SZ,20171129,20171127,1.0598,1.0598,,,,1.0598,0
1506,161130.SZ,20171128,20171124,1.0595,1.0595,,,,1.0595,0
1507,161130.SZ,20171124,20171122,1.0638,1.0638,,,,1.0638,0
1508,161130.SZ,20171123,20171121,1.0636,1.0636,,,,1.0636,0
1509,161130.SZ,20171122,20171120,1.0512,1.0512,,,,1.0512,0
1510,161130.SZ,20171121,20171117,1.0524,1.0524,,,,1.0524,0
1511,161130.SZ,20171118,20171116,1.0564,1.0564,,,,1.0564,0
1512,161130.SZ,20171117,20171115,1.0431,1.0431,,,,1.0431,0
1513,161130.SZ,20171116,20171114,1.0505,1.0505,,,,1.0505,0
1514,161130.SZ,20171115,20171113,1.0533,1.0533,,,,1.0533,0
1515,161130.SZ,20171114,20171110,1.0512,1.0512,,,,1.0512,0
1516,161130.SZ,20171111,20171109,1.052,1.052,,,,1.052,0
1517,161130.SZ,20171110,20171108,1.0565,1.0565,,,,1.0565,0
1518,161130.SZ,20171109,20171107,1.0516,1.0516,,,,1.0516,0
1519,161130.SZ,20171108,20171106,1.051,1.051,,,,1.051,0
1520,161130.SZ,20171107,20171103,1.0448,1.0448,,,,1.0448,0
1521,161130.SZ,20171104,20171102,1.0378,1.0378,,,,1.0378,0
1522,161130.SZ,20171103,20171101,1.0417,1.0417,,,,1.0417,0
1523,161130.SZ,20171102,20171031,1.0434,1.0434,,,,1.0434,0
1524,161130.SZ,20171101,20171030,1.0415,1.0415,,,,1.0415,0
1525,161130.SZ,20171031,20171027,1.0391,1.0391,,,,1.0391,0
1526,161130.SZ,20171028,20171026,1.0086,1.0086,,,,1.0086,0
1527,161130.SZ,20171027,20171025,1.0118,1.0118,,,,1.0118,0
1528,161130.SZ,20171026,20171024,1.015,1.015,,,,1.015,0
1529,161130.SZ,20171025,20171023,1.0122,1.0122,,,,1.0122,0
1530,161130.SZ,20171024,20171020,1.017,1.017,,,,1.017,0
1531,161130.SZ,20171021,20171019,1.0145,1.0145,,,,1.0145,0
1532,161130.SZ,20171020,20171018,1.0164,1.0164,,,,1.0164,0
1533,161130.SZ,20171019,20171017,1.016,1.016,,,,1.016,0
1534,161130.SZ,20171018,20171016,1.0141,1.0141,,,,1.0141,0
1535,161130.SZ,20171017,20171013,1.0112,1.0112,,,,1.0112,0
1536,161130.SZ,20171014,20171012,1.0068,1.0068,,,,1.0068,0
1537,161130.SZ,20171013,20171011,1.0091,1.0091,,,,1.0091,0
1538,161130.SZ,20171012,20171010,1.013,1.013,,,,1.013,0
1539,161130.SZ,20171011,20171009,1.0156,1.0156,,,,1.0156,0
1540,161130.SZ,20171026,20170930,1.0015,1.0015,,92179810.33,92179810.33,1.0015,0
1541,161130.SZ,20171010,20170929,1.0022,1.0022,,,,1.0022,0
1542,161130.SZ,20170930,20170928,0.9938,0.9938,,,,0.9938,0
1543,161130.SZ,20170929,20170927,0.9932,0.9932,,,,0.9932,0
1544,161130.SZ,20170928,20170926,0.9829,0.9829,,,,0.9829,0
1545,161130.SZ,20170927,20170925,0.9789,0.9789,,,,0.9789,0
1546,161130.SZ,20170926,20170922,0.9879,0.9879,,,,0.9879,0
1547,161130.SZ,20170923,20170921,0.9885,0.9885,,,,0.9885,0
1548,161130.SZ,20170922,20170920,0.9917,0.9917,,,,0.9917,0
1549,161130.SZ,20170921,20170919,0.9924,0.9924,,,,0.9924,0
1550,161130.SZ,20170920,20170918,0.9895,0.9895,,,,0.9895,0
1551,161130.SZ,20170919,20170915,0.9907,0.9907,,,,0.9907,0
1552,161130.SZ,20170916,20170914,0.9888,0.9888,,,,0.9888,0
1553,161130.SZ,20170915,20170913,0.9925,0.9925,,,,0.9925,0
1554,161130.SZ,20170914,20170912,0.9901,0.9901,,,,0.9901,0
1555,161130.SZ,20170913,20170911,0.9845,0.9845,,,,0.9845,0
1556,161130.SZ,20170912,20170908,0.9764,0.9764,,,,0.9764,0
1557,161130.SZ,20170909,20170907,0.9855,0.9855,,,,0.9855,0
1558,161130.SZ,20170908,20170906,0.9843,0.9843,,,,0.9843,0
1559,161130.SZ,20170907,20170905,0.9833,0.9833,,,,0.9833,0
1560,161130.SZ,20170905,20170901,0.9945,0.9945,,,,0.9945,0
1561,161130.SZ,20170902,20170831,0.9956,0.9956,,,,0.9956,0
1562,161130.SZ,20170901,20170830,0.9912,0.9912,,,,0.9912,0
1563,161130.SZ,20170831,20170829,0.9861,0.9861,,,,0.9861,0
1564,161130.SZ,20170830,20170828,0.9843,0.9843,,,,0.9843,0
1565,161130.SZ,20170829,20170825,0.9849,0.9849,,,,0.9849,0
1566,161130.SZ,20170826,20170824,0.9856,0.9856,,,,0.9856,0
1567,161130.SZ,20170825,20170823,0.9883,0.9883,,,,0.9883,0
1568,161130.SZ,20170824,20170822,0.9901,0.9901,,,,0.9901,0
1569,161130.SZ,20170823,20170821,0.9827,0.9827,,,,0.9827,0
1570,161130.SZ,20170822,20170818,0.9836,0.9836,,,,0.9836,0
1571,161130.SZ,20170819,20170817,0.9838,0.9838,,,,0.9838,0
1572,161130.SZ,20170818,20170816,0.9962,0.9962,,,,0.9962,0
1573,161130.SZ,20170817,20170815,0.9944,0.9944,,,,0.9944,0
1574,161130.SZ,20170816,20170814,0.9933,0.9933,,,,0.9933,0
1575,161130.SZ,20170815,20170811,0.9863,0.9863,,,,0.9863,0
1576,161130.SZ,20170812,20170810,0.9833,0.9833,,,,0.9833,0
1577,161130.SZ,20170811,20170809,0.998,0.998,,,,0.998,0
1578,161130.SZ,20170810,20170808,0.9994,0.9994,,,,0.9994,0
1579,161130.SZ,20170809,20170807,1.0002,1.0002,,,,1.0002,0
1580,161130.SZ,20170808,20170804,0.9972,0.9972,,,,0.9972,0
1581,161130.SZ,20170805,20170803,0.9972,0.9972,,,,0.9972,0
1582,161130.SZ,20170804,20170802,0.9987,0.9987,,,,0.9987,0
1583,161130.SZ,20170803,20170801,0.997,0.997,,,,0.997,0
1584,161130.SZ,20170802,20170731,0.9968,0.9968,,,,0.9968,0
1585,161130.SZ,20170801,20170728,0.9994,0.9994,,,,0.9994,0
1586,161130.SZ,20170729,20170727,0.9998,0.9998,,,,0.9998,0
1587,161130.SZ,20170728,20170726,1.0028,1.0028,,,,1.0028,0
1588,161130.SZ,20170727,20170725,1.0015,1.0015,,,,1.0015,0
1589,161130.SZ,20170726,20170724,1.0017,1.0017,,,,1.0017,0
1590,161130.SZ,20170725,20170721,1.0007,1.0007,,,,1.0007,0
1591,161130.SZ,20170722,20170720,1.0008,1.0008,,,,1.0008,0
1592,161130.SZ,20170721,20170719,1.002,1.002,,,,1.002,0
1593,161130.SZ,20170720,20170718,1.0019,1.0019,,,,1.0019,0
1594,161130.SZ,20170719,20170717,1.0014,1.0014,,,,1.0014,0
1595,161130.SZ,20170718,20170714,1.0008,1.0008,,,,1.0008,0
1596,161130.SZ,20170715,20170713,1.0008,1.0008,,333364171.04,333364171.04,1.0008,0
1597,161130.SZ,20170714,20170712,1.0008,1.0008,,,,1.0008,0
1598,161130.SZ,20170713,20170711,1.0009,1.0009,,,,1.0009,0
1599,161130.SZ,20170712,20170710,1.0008,1.0008,,,,1.0008,0
1600,161130.SZ,20170711,20170707,1.0006,1.0006,,333303219.95,333303219.95,1.0006,0
1601,161130.SZ,20170711,20170706,1.0006,1.0006,,333284888.86,333284888.86,1.0006,0
1602,161130.SZ,20170704,20170630,1.0001,1.0001,,333139976.39,333139976.39,1.0001,0
1603,161130.SZ,20170624,20170623,1.0001,1.0001,,333131427.19,333131427.19,1.0001,0
1604,161130.SZ,20170623,20170622,1.0,1.0,,,,1.0,0
